file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/plugin/deleted-messages-vault-cassandra/src/test/java/org/apache/james/vault/metadata/DeletedMessageIdentifierTest.java,org.apache.james.vault.metadata.DeletedMessageIdentifierTest,class,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/blob/blob-storage-strategy/src/main/java/org/apache/james/server/blob/deduplication/GenerationAwareBlobId.java,org.apache.james.server.blob.deduplication.GenerationAwareBlobId$Configuration$RequiresGenerationFamily,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/apps/cassandra-app/src/main/java/org/apache/james/BlobStoreConfiguration.java,org.apache.james.BlobStoreConfiguration$RequireStoringStrategy,interface,3,3,0,3,3,1,0,1,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/webadmin/webadmin-data/src/test/java/org/apache/james/webadmin/routes/GroupsRoutesTest.java,org.apache.james.webadmin.routes.GroupsRoutesTest$FilteringOtherRewriteRuleTypes,innerclass,3,3,0,3,1,2,0,7,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,20,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/mailet/integration-testing/src/test/java/org/apache/james/mailets/flow/None.java,org.apache.james.mailets.flow.None,class,3,4,1,3,1,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/mailet/remote-delivery-integration-testing/src/test/java/org/apache/james/mailets/RemoteDeliveryForwardIntegrationTest.java,org.apache.james.mailets.RemoteDeliveryForwardIntegrationTest,class,27,27,0,27,5,1,0,45,0,0.59090906,1.0,1.0,4,0,0,0,0,4,4,0,0,0,11,6,1,7,0,3,4,0,10,46,0,0,1,0,0,10,0,12,3,12,1,0,0,3,76,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/webadmin/webadmin-mailbox/src/main/java/org/apache/james/webadmin/service/EventDeadLettersRedeliveryTaskAdditionalInformationDTO.java,org.apache.james.webadmin.service.EventDeadLettersRedeliveryTaskAdditionalInformationDTO$EventDeadLettersRedeliveryTaskAdditionalInformationForAll$DTO,innerclass,3,3,0,3,2,2,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,0,0,0,7,0,1,0,1,0,0,0,0,15,9,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/container/guice/protocols/managedsieve/src/main/java/org/apache/james/modules/protocols/SieveProbeImpl.java,org.apache.james.modules.protocols.SieveProbeImpl,class,7,9,2,7,8,1,0,10,0,0.0,1.0,1.0,8,0,7,1,0,0,7,0,0,0,1,0,0,1,0,0,1,0,0,29,2,0,0,0,0,0,0,2,0,2,0,0,0,0,21,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/third-party/spamassassin/src/main/java/org/apache/james/spamassassin/SpamAssassinHandler.java,org.apache.james.spamassassin.SpamAssassinHandler,class,15,17,2,15,8,1,0,26,2,0.5625,0.33333334,0.5,4,0,4,0,0,0,4,0,0,0,4,1,0,4,0,0,3,0,1,40,2,0,0,2,0,7,3,10,2,9,4,0,0,0,96,1,2
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/imap/src/test/java/org/apache/james/imap/processor/fetch/PartialFetchBodyElementTest.java,org.apache.james.imap.processor.fetch.PartialFetchBodyElementTest,class,4,4,0,4,9,1,0,12,0,0.11111111,1.0,1.0,9,0,0,0,0,9,9,0,0,0,2,1,0,1,0,1,1,0,8,55,0,0,0,0,0,9,19,17,2,17,0,0,0,0,56,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/container/util/src/test/java/org/apache/james/util/FunctionalUtilsTest.java,org.apache.james.util.FunctionalUtilsTest$ToFunction$Counter,innerclass,0,0,0,0,3,1,0,0,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,1,0,0,0,0,0,0,2,0,1,0,0,0,0,6,2,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/smtp/src/test/java/org/apache/james/protocols/smtp/utils/TestMessageHook.java,org.apache.james.protocols.smtp.utils.TestMessageHook,class,4,7,3,4,2,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,2,0,0,0,0,0,0,1,0,1,0,0,0,0,16,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailet/standard/src/test/java/org/apache/james/transport/matchers/SenderIsNullTest.java,org.apache.james.transport.matchers.SenderIsNullTest,class,9,9,0,9,4,1,0,14,0,0.0,1.0,1.0,4,0,0,0,0,4,4,0,0,0,1,0,0,1,0,0,0,0,4,19,0,0,0,0,0,5,0,4,0,4,0,0,0,0,28,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/imap/src/main/java/org/apache/james/imap/processor/base/UnknownRequestProcessor.java,org.apache.james.imap.processor.base.UnknownRequestProcessor,class,13,15,2,13,5,1,0,8,4,0.625,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,2,1,0,2,0,0,2,0,0,25,2,0,0,0,0,1,0,6,0,6,1,0,0,0,29,1,1
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/event-bus/api/src/main/java/org/apache/james/events/RetryBackoffConfiguration.java,org.apache.james.events.RetryBackoffConfiguration$RequireFirstBackoff,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/tools/indexer/src/main/java/org/apache/mailbox/tools/indexer/UserReindexingTask.java,org.apache.mailbox.tools.indexer.UserReindexingTask,class,11,15,4,11,6,2,0,11,0,0.5333333,0.6,0.6666667,6,0,6,0,0,0,6,0,0,0,5,1,1,4,0,0,5,0,2,48,5,0,0,0,0,1,0,5,0,6,0,0,2,1,31,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/blob/blob-api/src/main/java/org/apache/james/blob/api/BlobPartsId.java,org.apache.james.blob.api.BlobPartsId$Factory,interface,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/event/json/src/test/java/org/apache/james/event/json/dtos/QuotaSizeTest.java,org.apache.james.event.json.dtos.QuotaSizeTest,class,4,4,0,4,8,1,0,13,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,2,8,0,0,0,0,0,2,0,20,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/smtp/src/main/java/org/apache/james/protocols/smtp/core/AbstractSenderAuthIdentifyVerificationHook.java,org.apache.james.protocols.smtp.core.AbstractSenderAuthIdentifyVerificationHook,class,12,13,1,12,16,1,0,24,55,0.90909094,0.0,0.0,11,0,2,5,4,0,6,3,0,0,2,2,0,2,0,0,2,0,6,42,10,0,3,0,1,2,0,4,2,4,1,0,0,0,89,1025,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/store/src/main/java/org/apache/james/mailbox/store/search/SearchUtil.java,org.apache.james.mailbox.store.search.SearchUtil,class,11,19,8,11,71,1,0,28,58,0.8833333,0.0,0.0,12,12,8,4,0,0,8,0,0,0,10,10,0,10,0,0,10,0,7,241,27,12,21,0,2,11,17,68,3,46,4,1,0,0,228,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/webadmin/webadmin-mailbox-deleted-message-vault/src/test/java/org/apache/james/webadmin/vault/routes/WebAdminDeletedMessagesVaultRestoreTaskSerializationTest.java,org.apache.james.webadmin.vault.routes.WebAdminDeletedMessagesVaultRestoreTaskSerializationTest,class,4,4,0,4,1,1,0,7,0,0.6,NaN,NaN,1,0,0,0,0,1,1,0,0,0,5,5,0,5,0,0,5,0,2,10,0,0,0,0,0,3,2,5,0,5,0,0,0,0,35,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/webadmin/webadmin-data/src/test/java/org/apache/james/webadmin/service/UsernameChangeTaskSerializationTest.java,org.apache.james.webadmin.service.UsernameChangeTaskSerializationTest,class,11,12,1,11,5,1,0,11,0,0.575,1.0,1.0,5,1,0,1,0,4,4,0,0,0,16,16,0,16,0,0,16,0,13,44,1,0,0,0,0,32,0,16,2,16,0,1,0,0,42,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/smtp/src/test/java/org/apache/james/protocols/smtp/netty/NettyStartTlsSMTPServerTest.java,org.apache.james.protocols.smtp.netty.NettyStartTlsSMTPServerTest$StartTLSAssert,innerclass,2,2,0,2,2,1,0,5,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,9,1,0,0,0,0,1,0,1,0,2,0,0,0,1,14,10,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/jmap-draft/src/main/java/org/apache/james/jmap/draft/methods/Method.java,org.apache.james.jmap.draft.methods.Method$Response,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/apps/webadmin-cli/src/main/java/org/apache/james/cli/WebAdminCli.java,org.apache.james.cli.WebAdminCli,class,11,15,4,11,6,1,0,8,15,0.9,0.0,0.0,6,4,6,0,0,0,6,0,0,0,5,2,5,0,0,0,2,0,6,29,5,0,0,0,0,9,2,6,0,9,0,0,0,0,52,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/protocols-lmtp/src/test/java/org/apache/james/lmtpserver/LmtpServerTest.java,org.apache.james.lmtpserver.LmtpServerTest$ThrowingOverQuotaExceptionTest,innerclass,12,12,0,12,2,1,0,29,0,0.0,1.0,1.0,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0,0,12,35,0,0,0,0,10,17,2,6,3,6,0,0,0,1,57,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mpt/impl/imap-mailbox/jpa/src/test/java/org/apache/james/mpt/imapmailbox/jpa/JpaSecurityTest.java,org.apache.james.mpt.imapmailbox.jpa.JpaSecurityTest,class,5,5,0,5,1,2,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,12,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/container/guice/mailbox/src/main/java/org/apache/james/modules/mailbox/MailboxListenerFactory.java,org.apache.james.modules.mailbox.MailboxListenerFactory,class,3,6,3,3,2,1,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,48,1,0,0,0,0,0,0,1,0,1,0,0,1,0,10,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/cassandra/src/main/java/org/apache/james/mailbox/cassandra/search/DeletedWithRangeSearchOverride.java,org.apache.james.mailbox.cassandra.search.DeletedWithRangeSearchOverride,class,11,12,1,11,4,1,0,22,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,14,2,0,1,0,0,1,1,3,0,6,0,0,0,4,26,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/jmap-draft/src/main/java/org/apache/james/jmap/draft/utils/quotas/QuotaLoaderWithDefaultPreloaded.java,org.apache.james.jmap.draft.utils.quotas.QuotaLoaderWithDefaultPreloaded,class,11,12,1,11,5,2,0,17,0,0.16666667,1.0,1.0,4,1,2,2,0,0,2,0,0,0,3,0,0,3,0,0,3,0,1,27,5,0,0,0,0,0,0,5,0,8,2,0,0,3,26,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/json/src/main/java/org/apache/james/json/DTO.java,org.apache.james.json.DTO,interface,1,9,8,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailet/crypto/src/main/java/org/apache/james/transport/KeyStoreHolder.java,org.apache.james.transport.KeyStoreHolder,class,11,13,2,11,16,1,0,38,8,0.70000005,0.16666667,0.16666667,5,1,4,1,0,0,4,0,0,0,2,1,0,1,1,0,1,0,7,82,3,1,3,4,0,11,1,18,1,16,4,0,0,0,155,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/third-party/spamassassin/src/main/java/org/apache/james/spamassassin/SpamAssassin.java,org.apache.james.spamassassin.SpamAssassin,class,11,13,2,11,5,2,0,34,2,0.5,0.33333334,0.33333334,4,0,3,1,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,25,1,1,0,0,0,11,0,6,0,6,1,0,0,2,78,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/container/guice/mailbox/src/test/java/org/apache/james/modules/mailbox/MailboxListenersLoaderImplTest.java,org.apache.james.modules.mailbox.MailboxListenersLoaderImplTest,class,18,19,1,18,12,1,0,24,0,0.4166667,0.8181818,0.8181818,12,0,0,1,0,11,11,0,0,0,2,0,0,2,0,0,0,0,4,60,1,0,0,0,0,44,0,15,5,14,0,0,0,3,89,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/webadmin/webadmin-mailbox/src/main/java/org/apache/james/webadmin/routes/MessagesRoutes.java,org.apache.james.webadmin.routes.MessagesRoutes,class,18,21,3,18,9,1,0,24,3,0.7285715,0.6666667,1.0,7,0,2,4,0,1,3,0,0,0,10,4,1,9,0,0,10,0,5,52,5,0,0,2,0,10,0,12,1,14,1,0,0,2,61,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/protocols-library/src/main/java/org/apache/james/protocols/lib/jmx/AbstractConnectHandlerResultJMXMonitor.java,org.apache.james.protocols.lib.jmx.AbstractConnectHandlerResultJMXMonitor,class,10,12,2,10,12,1,0,11,7,0.5833334,0.26666668,0.4,6,0,5,0,1,0,6,1,0,0,2,0,0,2,0,0,1,0,0,40,2,2,0,1,0,3,0,5,0,5,4,0,0,0,47,1025,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/apps/webadmin-cli/src/test/java/org/apache/james/cli/QuotaManageTest.java,org.apache.james.cli.QuotaManageTest$Global$Size,innerclass,3,3,0,3,6,1,0,8,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,62,6,6,0,11,1,0,0,5,30,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/event/json/src/test/java/org/apache/james/event/json/MailboxDeletionSerializationTest.java,org.apache.james.event.json.MailboxDeletionSerializationTest,class,13,13,0,13,4,1,0,14,2,0.8333333,0.33333334,0.33333334,4,0,0,0,0,4,4,0,0,0,12,12,0,12,0,0,12,0,5,52,0,0,0,0,0,60,4,12,3,12,0,0,1,0,53,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/blob/blob-api/src/test/java/org/apache/james/blob/api/MetricableBlobStoreContract.java,org.apache.james.blob.api.MetricableBlobStoreContract$MetricableBlobStoreExtension,innerclass,3,3,0,3,2,1,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,15,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/api/src/main/java/org/apache/james/mailbox/quota/MaxQuotaManager.java,org.apache.james.mailbox.quota.MaxQuotaManager$QuotaDetails,innerclass,3,3,0,3,3,1,0,0,0,0.33333334,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,7,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/mailet/mailetcontainer-impl/src/main/java/org/apache/james/mailetcontainer/impl/jmx/MatcherManagement.java,org.apache.james.mailetcontainer.impl.jmx.MatcherManagement,class,3,5,2,3,17,2,0,7,46,0.8229167,0.15151516,0.46969697,12,0,12,0,0,0,12,0,0,0,8,0,0,8,0,0,8,0,0,66,10,0,1,0,0,0,8,9,1,9,1,0,0,0,35,17,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/jmap-draft/src/test/java/org/apache/james/jmap/draft/model/MethodCallIdTest.java,org.apache.james.jmap.draft.model.MethodCallIdTest,class,2,2,0,2,3,1,0,7,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,1,0,1,0,0,0,2,16,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/mailet/mailets/src/test/java/org/apache/james/transport/matchers/IsRemoteDeliveryTemporaryErrorTest.java,org.apache.james.transport.matchers.IsRemoteDeliveryTemporaryErrorTest,class,10,11,1,10,6,1,0,13,0,0.16666667,1.0,1.0,6,0,0,1,0,5,5,0,0,0,1,0,0,1,0,0,0,0,0,34,1,0,0,0,0,4,0,10,0,10,0,0,0,0,41,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/cassandra/src/main/java/org/apache/james/mailbox/cassandra/mail/task/RecomputeMailboxCountersService.java,org.apache.james.mailbox.cassandra.mail.task.RecomputeMailboxCountersService,class,17,24,7,17,6,1,0,33,0,0.53571427,1.0,1.0,4,0,1,1,0,2,3,0,0,0,7,3,0,7,0,0,7,0,1,139,6,0,0,0,0,9,2,10,2,16,2,0,3,8,68,1,4
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/backends-common/opensearch/src/main/java/org/apache/james/backends/opensearch/DocumentId.java,org.apache.james.backends.opensearch.DocumentId,class,1,6,5,1,6,1,0,4,0,0.0,1.0,1.0,5,1,4,1,0,0,4,0,2,0,1,0,0,1,0,0,1,0,2,23,5,0,0,0,0,1,0,2,0,2,1,0,0,0,15,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/mailet/mock-smtp-server/src/main/java/org/apache/james/mock/smtp/server/model/Mail.java,org.apache.james.mock.smtp.server.model.Mail$Envelope,innerclass,6,6,0,6,11,1,0,15,0,0.4,0.6388889,0.7777778,10,3,9,1,0,0,9,0,2,0,3,0,0,3,0,0,3,0,6,94,10,0,0,0,0,4,0,4,0,4,1,0,1,0,27,9,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/cassandra/src/main/java/org/apache/james/mailbox/cassandra/mail/task/RecomputeMailboxCountersService.java,org.apache.james.mailbox.cassandra.mail.task.RecomputeMailboxCountersService$Options,innerclass,1,1,0,1,8,1,0,3,1,0.2857143,0.4,0.4,7,3,6,1,0,0,6,0,2,0,1,0,0,1,0,0,1,0,4,28,7,0,0,0,0,0,0,2,0,2,1,0,0,0,17,9,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/event-bus/api/src/main/java/org/apache/james/events/EventListener.java,org.apache.james.events.EventListener$ExecutionMode,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/data/data-jmap/src/test/java/org/apache/james/jmap/api/projections/MessageFastViewProjectionHealthCheckTest.java,org.apache.james.jmap.api.projections.MessageFastViewProjectionHealthCheckTest$WithTenPercentMaximumOfMissCount,innerclass,4,4,0,4,9,1,0,11,36,0.0,0.0,0.0,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,1,73,0,0,0,0,0,6,9,8,0,13,1,0,0,5,55,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/mailet/mock-smtp-server/src/test/java/org/apache/james/mock/smtp/server/model/ConditionTest.java,org.apache.james.mock.smtp.server.model.ConditionTest$JSONTest,innerclass,5,5,0,5,6,1,0,8,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,10,0,6,0,6,0,0,0,2,38,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/jmap-draft/src/main/java/org/apache/james/jmap/draft/methods/Method.java,org.apache.james.jmap.draft.methods.Method$Request,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/webadmin/webadmin-mailqueue/src/main/java/org/apache/james/webadmin/dto/ForceDelivery.java,org.apache.james.webadmin.dto.ForceDelivery,class,2,3,1,2,2,1,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,1,0,1,0,1,0,0,0,0,5,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/opensearch/src/main/java/org/apache/james/mailbox/opensearch/events/OpenSearchListeningMessageSearchIndex.java,org.apache.james.mailbox.opensearch.events.OpenSearchListeningMessageSearchIndex$OptimizedIndexingStrategy,innerclass,16,16,0,16,8,1,0,54,28,0.0,0.0,0.0,8,0,2,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,37,10,0,0,0,0,3,0,1,1,15,1,0,0,18,62,0,1
